idPartido,temporada,division,jornada,EquipoLocal,EquipoVisitante,Fecha3,Hora,Goles_L,Goles_V
1210,2010_2_A,1,16,U.A.N.L.,Morelia,11/6/2010,19:00,0,1
1211,2010_2_A,1,16,Pachuca,Querétaro,11/6/2010,19:00,2,1
1212,2010_2_A,1,16,Guadalajara,Cruz Azul,11/6/2010,19:00,0,0
1213,2010_2_A,1,16,Atlante,Club América,11/6/2010,21:00,0,1
1214,2010_2_A,1,16,U.N.A.M.,Necaxa,11/7/2010,12:00,2,0
1215,2010_2_A,1,16,Puebla,Monterrey,11/7/2010,12:00,2,0
1216,2010_2_A,1,17,Necaxa,Pachuca,11/12/2010,20:10,1,2
1217,2010_2_A,1,17,Querétaro,Chiapas,11/13/2010,17:00,1,1
1218,2010_2_A,1,17,Monterrey,Guadalajara,11/13/2010,17:00,2,3
1219,2010_2_A,1,17,Cruz Azul,Atlético San Luis,11/13/2010,17:00,1,0
1220,2010_2_A,1,17,Santos Laguna,Estudiantes Tecos,11/13/2010,19:00,1,0
1221,2010_2_A,1,17,Atlas,U.A.N.L.,11/13/2010,20:45,2,2
1222,2010_2_A,1,17,Toluca,Atlante,11/14/2010,12:00,1,1
1223,2010_2_A,1,17,Morelia,Puebla,11/14/2010,12:00,3,3
1224,2010_2_A,1,17,Club América,U.N.A.M.,11/14/2010,16:30,0,1
1225,2011_1_C,1,1,Necaxa,Chiapas,1/7/2011,20:10,0,1
1226,2011_1_C,1,1,Querétaro,U.A.N.L.,1/8/2011,17:00,2,2
1227,2011_1_C,1,1,Monterrey,Atlético San Luis,1/8/2011,17:00,0,2
1228,2011_1_C,1,1,Cruz Azul,Estudiantes Tecos,1/8/2011,17:00,4,1
1229,2011_1_C,1,1,Santos Laguna,Atlante,1/8/2011,19:00,2,1
1230,2011_1_C,1,1,Atlas,Morelia,1/8/2011,20:45,5,0
1231,2011_1_C,1,1,Toluca,U.N.A.M.,1/9/2011,12:00,1,1
1232,2011_1_C,1,1,Puebla,Guadalajara,1/9/2011,12:00,1,1
1233,2011_1_C,1,1,Club América,Pachuca,1/9/2011,16:00,0,2
1234,2011_1_C,1,2,Estudiantes Tecos,Monterrey,1/14/2011,20:10,3,2
1235,2011_1_C,1,2,Chiapas,Club América,1/15/2011,17:00,2,2
1236,2011_1_C,1,2,Atlético San Luis,Puebla,1/15/2011,17:00,3,0
1237,2011_1_C,1,2,U.A.N.L.,Necaxa,1/15/2011,19:00,1,0
1238,2011_1_C,1,2,Pachuca,Toluca,1/15/2011,19:00,0,0
1239,2011_1_C,1,2,Atlas,Querétaro,1/15/2011,20:45,2,1
1240,2011_1_C,1,2,Atlante,Cruz Azul,1/15/2011,21:00,3,0
1241,2011_1_C,1,2,U.N.A.M.,Santos Laguna,1/16/2011,12:00,2,0
1242,2011_1_C,1,2,Morelia,Guadalajara,1/16/2011,12:00,1,1
1243,2011_1_C,1,3,Necaxa,Atlas,1/21/2011,20:10,0,1
1244,2011_1_C,1,3,Querétaro,Morelia,1/22/2011,17:00,0,3
1245,2011_1_C,1,3,Monterrey,Atlante,1/22/2011,17:00,1,0
1246,2011_1_C,1,3,Cruz Azul,U.N.A.M.,1/22/2011,17:00,3,3
1247,2011_1_C,1,3,Santos Laguna,Pachuca,1/22/2011,19:00,1,1
1248,2011_1_C,1,3,Guadalajara,Atlético San Luis,1/22/2011,19:00,1,1
1249,2011_1_C,1,3,Toluca,Chiapas,1/23/2011,12:00,2,0
1250,2011_1_C,1,3,Puebla,Estudiantes Tecos,1/23/2011,12:00,2,0
1251,2011_1_C,1,3,Club América,U.A.N.L.,1/23/2011,16:00,1,2
1252,2011_1_C,1,4,Estudiantes Tecos,Guadalajara,1/28/2011,20:10,1,0
1253,2011_1_C,1,4,Querétaro,Necaxa,1/29/2011,17:00,1,0
1254,2011_1_C,1,4,Chiapas,Santos Laguna,1/29/2011,17:00,1,2
1255,2011_1_C,1,4,U.A.N.L.,Toluca,1/29/2011,19:00,0,1
1256,2011_1_C,1,4,Pachuca,Cruz Azul,1/29/2011,19:00,0,4
1257,2011_1_C,1,4,Atlas,Club América,1/29/2011,20:45,0,2
1258,2011_1_C,1,4,Atlante,Puebla,1/29/2011,21:00,2,0
1259,2011_1_C,1,4,U.N.A.M.,Monterrey,1/30/2011,12:00,3,2
1260,2011_1_C,1,4,Morelia,Atlético San Luis,1/30/2011,12:00,3,3
1261,2011_1_C,1,14,Club América,Atlético San Luis,2/2/2011,20:30,3,0
1262,2011_1_C,1,5,Necaxa,Morelia,2/4/2011,20:10,0,0
1263,2011_1_C,1,5,Monterrey,Pachuca,2/5/2011,17:00,2,0
1264,2011_1_C,1,5,Santos Laguna,U.A.N.L.,2/5/2011,19:00,0,2
1265,2011_1_C,1,5,Guadalajara,Atlante,2/5/2011,19:00,2,0
1266,2011_1_C,1,5,Cruz Azul,Chiapas,2/5/2011,19:00,2,0
1267,2011_1_C,1,5,Atlético San Luis,Estudiantes Tecos,2/5/2011,20:45,3,2
1268,2011_1_C,1,5,Toluca,Atlas,2/6/2011,12:00,0,0
1269,2011_1_C,1,5,Puebla,U.N.A.M.,2/6/2011,12:00,0,1
1270,2011_1_C,1,5,Club América,Querétaro,2/6/2011,16:00,3,1
1271,2011_1_C,1,6,Necaxa,Club América,2/11/2011,20:10,1,0
1272,2011_1_C,1,6,Querétaro,Toluca,2/12/2011,17:00,0,5
1273,2011_1_C,1,6,Chiapas,Monterrey,2/12/2011,17:00,1,4
1274,2011_1_C,1,6,U.A.N.L.,Cruz Azul,2/12/2011,19:00,2,0
1275,2011_1_C,1,6,Pachuca,Puebla,2/12/2011,19:00,1,0
1276,2011_1_C,1,6,Atlas,Santos Laguna,2/12/2011,20:45,1,2
1277,2011_1_C,1,6,Atlante,Atlético San Luis,2/12/2011,21:00,0,0
1278,2011_1_C,1,6,U.N.A.M.,Guadalajara,2/13/2011,12:00,1,1
1279,2011_1_C,1,6,Morelia,Estudiantes Tecos,2/13/2011,12:00,4,1
1280,2011_1_C,1,7,Estudiantes Tecos,Atlante,2/18/2011,20:10,0,1
1281,2011_1_C,1,7,Atlético San Luis,U.N.A.M.,2/18/2011,20:30,0,1
1282,2011_1_C,1,7,Monterrey,U.A.N.L.,2/19/2011,17:00,0,0
1283,2011_1_C,1,7,Cruz Azul,Atlas,2/19/2011,17:00,2,1
1284,2011_1_C,1,7,Santos Laguna,Querétaro,2/19/2011,19:00,0,2
1285,2011_1_C,1,7,Guadalajara,Pachuca,2/19/2011,19:00,4,1
1286,2011_1_C,1,7,Toluca,Necaxa,2/20/2011,12:00,2,3
1287,2011_1_C,1,7,Puebla,Chiapas,2/20/2011,12:00,1,0
1288,2011_1_C,1,7,Club América,Morelia,2/20/2011,16:00,1,2
1289,2011_1_C,1,8,Necaxa,Santos Laguna,2/25/2011,20:10,1,0
1290,2011_1_C,1,8,Querétaro,Cruz Azul,2/26/2011,17:00,1,1
1291,2011_1_C,1,8,Chiapas,Guadalajara,2/26/2011,17:00,1,0
1292,2011_1_C,1,8,U.A.N.L.,Puebla,2/26/2011,19:00,3,0
1293,2011_1_C,1,8,Pachuca,Atlético San Luis,2/26/2011,19:00,0,0
1294,2011_1_C,1,8,Atlas,Monterrey,2/26/2011,20:45,1,0
1295,2011_1_C,1,8,U.N.A.M.,Estudiantes Tecos,2/27/2011,12:00,5,1
1296,2011_1_C,1,8,Morelia,Atlante,2/27/2011,12:00,2,1
1297,2011_1_C,1,8,Club América,Toluca,2/27/2011,16:00,4,3
1298,2011_1_C,1,9,Estudiantes Tecos,Pachuca,3/4/2011,20:10,1,0
1299,2011_1_C,1,9,Monterrey,Querétaro,3/5/2011,17:00,2,0
1300,2011_1_C,1,9,Cruz Azul,Necaxa,3/5/2011,17:00,0,0
1301,2011_1_C,1,9,Santos Laguna,Club América,3/5/2011,19:00,2,3
1302,2011_1_C,1,9,Guadalajara,U.A.N.L.,3/5/2011,19:00,0,0
1303,2011_1_C,1,9,Atlético San Luis,Chiapas,3/5/2011,20:45,0,0
1304,2011_1_C,1,9,Atlante,U.N.A.M.,3/5/2011,21:00,0,2
1305,2011_1_C,1,9,Toluca,Morelia,3/6/2011,12:00,1,6
1306,2011_1_C,1,9,Puebla,Atlas,3/6/2011,12:00,2,0
1307,2011_1_C,1,10,Necaxa,Monterrey,3/11/2011,20:10,0,1
1308,2011_1_C,1,10,Querétaro,Puebla,3/12/2011,17:00,2,1
1309,2011_1_C,1,10,Chiapas,Estudiantes Tecos,3/12/2011,17:00,0,2
1310,2011_1_C,1,10,U.A.N.L.,Atlético San Luis,3/12/2011,19:00,1,1
1311,2011_1_C,1,10,Pachuca,Atlante,3/12/2011,19:00,0,4
1312,2011_1_C,1,10,Atlas,Guadalajara,3/12/2011,20:45,1,1
1313,2011_1_C,1,10,Toluca,Santos Laguna,3/13/2011,12:00,3,1
1314,2011_1_C,1,10,Morelia,U.N.A.M.,3/13/2011,12:00,0,1
1315,2011_1_C,1,10,Club América,Cruz Azul,3/13/2011,18:00,0,2
1316,2011_1_C,1,11,Estudiantes Tecos,U.A.N.L.,3/18/2011,20:10,0,0
1317,2011_1_C,1,11,Monterrey,Club América,3/19/2011,17:00,2,1
1318,2011_1_C,1,11,Cruz Azul,Toluca,3/19/2011,17:00,1,0
1319,2011_1_C,1,11,Santos Laguna,Morelia,3/19/2011,19:00,0,1
1320,2011_1_C,1,11,Guadalajara,Querétaro,3/19/2011,19:00,2,0
1321,2011_1_C,1,11,Atlético San Luis,Atlas,3/19/2011,20:45,1,1
1322,2011_1_C,1,11,Atlante,Chiapas,3/19/2011,21:00,5,1
1323,2011_1_C,1,11,U.N.A.M.,Pachuca,3/20/2011,12:00,0,0
1324,2011_1_C,1,11,Puebla,Necaxa,3/20/2011,12:00,1,0
1325,2011_1_C,1,12,Necaxa,Guadalajara,4/1/2011,20:10,1,2
1326,2011_1_C,1,12,Querétaro,Atlético San Luis,4/2/2011,17:00,3,2
1327,2011_1_C,1,12,Chiapas,U.N.A.M.,4/2/2011,17:00,3,1
1328,2011_1_C,1,12,U.A.N.L.,Atlante,4/2/2011,19:00,2,0
1329,2011_1_C,1,12,Santos Laguna,Cruz Azul,4/2/2011,19:00,3,0
1330,2011_1_C,1,12,Atlas,Estudiantes Tecos,4/2/2011,20:45,1,1
1331,2011_1_C,1,12,Toluca,Monterrey,4/3/2011,12:00,1,1
1332,2011_1_C,1,12,Morelia,Pachuca,4/3/2011,12:00,1,3
1333,2011_1_C,1,12,Club América,Puebla,4/3/2011,18:00,5,4
1334,2011_1_C,1,13,Estudiantes Tecos,Querétaro,4/8/2011,20:10,0,0
1335,2011_1_C,1,13,Cruz Azul,Morelia,4/9/2011,17:00,2,3
1336,2011_1_C,1,13,Pachuca,Chiapas,4/9/2011,19:00,3,0
1337,2011_1_C,1,13,Monterrey,Santos Laguna,4/9/2011,19:00,1,1
1338,2011_1_C,1,13,Atlético San Luis,Necaxa,4/9/2011,19:00,0,0
1339,2011_1_C,1,13,Atlante,Atlas,4/9/2011,21:00,3,1
1340,2011_1_C,1,13,U.N.A.M.,U.A.N.L.,4/10/2011,12:00,2,0
1341,2011_1_C,1,13,Puebla,Toluca,4/10/2011,12:00,1,1
1342,2011_1_C,1,13,Guadalajara,Club América,4/10/2011,18:00,3,0
1343,2011_1_C,1,14,Morelia,Chiapas,4/12/2011,20:30,2,1
1344,2011_1_C,1,14,Toluca,Guadalajara,4/13/2011,19:00,1,2
1345,2011_1_C,1,14,Santos Laguna,Puebla,4/13/2011,19:00,4,0
1346,2011_1_C,1,14,Necaxa,Estudiantes Tecos,4/13/2011,19:00,2,2
1347,2011_1_C,1,14,Querétaro,Atlante,4/13/2011,20:00,1,4
1348,2011_1_C,1,14,Cruz Azul,Monterrey,4/13/2011,20:30,3,0
1349,2011_1_C,1,14,U.A.N.L.,Pachuca,4/13/2011,20:45,4,2
1350,2011_1_C,1,14,Atlas,U.N.A.M.,4/13/2011,20:45,0,0
1351,2011_1_C,1,15,Chiapas,U.A.N.L.,4/16/2011,17:00,0,1
1352,2011_1_C,1,15,Puebla,Cruz Azul,4/16/2011,19:00,2,0
1353,2011_1_C,1,15,Pachuca,Atlas,4/16/2011,19:00,1,2
1354,2011_1_C,1,15,Monterrey,Morelia,4/16/2011,19:00,1,1
1355,2011_1_C,1,15,Guadalajara,Santos Laguna,4/16/2011,19:00,0,1
1356,2011_1_C,1,15,Atlante,Necaxa,4/16/2011,19:00,1,1
1357,2011_1_C,1,15,Atlético San Luis,Toluca,4/16/2011,20:45,1,2
1358,2011_1_C,1,15,U.N.A.M.,Querétaro,4/17/2011,12:00,3,0
1359,2011_1_C,1,15,Estudiantes Tecos,Club América,4/17/2011,17:00,1,3
1360,2011_1_C,1,16,Necaxa,U.N.A.M.,4/22/2011,20:10,0,1
1361,2011_1_C,1,16,Querétaro,Pachuca,4/23/2011,17:00,1,1
1362,2011_1_C,1,16,Cruz Azul,Guadalajara,4/23/2011,17:00,1,1
1363,2011_1_C,1,16,Santos Laguna,Atlético San Luis,4/23/2011,19:00,1,3
1364,2011_1_C,1,16,Monterrey,Puebla,4/23/2011,19:00,1,1
1365,2011_1_C,1,16,Atlas,Chiapas,4/23/2011,20:45,2,0
1366,2011_1_C,1,16,Toluca,Estudiantes Tecos,4/24/2011,12:00,4,4
1367,2011_1_C,1,16,Morelia,U.A.N.L.,4/24/2011,12:00,0,3
1368,2011_1_C,1,16,Club América,Atlante,4/24/2011,17:00,1,1
1369,2011_1_C,1,17,Estudiantes Tecos,Santos Laguna,4/29/2011,20:10,1,3
1370,2011_1_C,1,17,Chiapas,Querétaro,4/30/2011,17:00,4,1
1371,2011_1_C,1,17,U.A.N.L.,Atlas,4/30/2011,19:00,3,0
1372,2011_1_C,1,17,Pachuca,Necaxa,4/30/2011,19:00,1,1
1373,2011_1_C,1,17,Guadalajara,Monterrey,4/30/2011,19:00,2,3
1374,2011_1_C,1,17,Atlético San Luis,Cruz Azul,4/30/2011,20:45,0,0
1375,2011_1_C,1,17,Atlante,Toluca,4/30/2011,21:00,2,1
1376,2011_1_C,1,17,U.N.A.M.,Club América,5/1/2011,12:00,0,2
1377,2011_1_C,1,17,Puebla,Morelia,5/1/2011,12:00,0,2
1378,2011_2_A,1,1,Estudiantes Tecos,Toluca,7/22/2011,20:10,1,2
1379,2011_2_A,1,1,Pachuca,Santos Laguna,7/23/2011,17:00,1,4
1380,2011_2_A,1,1,U.A.N.L.,Cruz Azul,7/23/2011,19:00,1,1
1381,2011_2_A,1,1,Tijuana,Morelia,7/23/2011,19:00,1,2
1382,2011_2_A,1,1,Atlas,Puebla,7/23/2011,20:45,0,1
1383,2011_2_A,1,1,Atlante,Guadalajara,7/23/2011,21:00,0,2
1384,2011_2_A,1,1,U.N.A.M.,Atlético San Luis,7/24/2011,12:00,2,0
1385,2011_2_A,1,1,Club América,Querétaro,7/24/2011,16:00,2,1
1386,2011_2_A,1,1,Chiapas,Monterrey,7/24/2011,18:00,1,4
1387,2011_2_A,1,2,Querétaro,U.A.N.L.,7/30/2011,17:00,0,0
1388,2011_2_A,1,2,Cruz Azul,Atlas,7/30/2011,17:00,2,1
1389,2011_2_A,1,2,Santos Laguna,Atlante,7/30/2011,19:00,3,0
1390,2011_2_A,1,2,Monterrey,Tijuana,7/30/2011,19:00,4,2
1391,2011_2_A,1,2,Atlético San Luis,Estudiantes Tecos,7/30/2011,20:45,2,1
1392,2011_2_A,1,2,Toluca,Club América,7/31/2011,12:00,1,1
1393,2011_2_A,1,2,Puebla,Pachuca,7/31/2011,12:00,2,2
1394,2011_2_A,1,2,Morelia,U.N.A.M.,7/31/2011,12:00,0,1
1395,2011_2_A,1,2,Guadalajara,Chiapas,7/31/2011,17:00,2,1
1396,2011_2_A,1,3,Club América,Estudiantes Tecos,8/3/2011,19:00,1,2
1397,2011_2_A,1,3,Pachuca,Cruz Azul,8/3/2011,20:30,1,0
1398,2011_2_A,1,3,U.A.N.L.,Toluca,8/3/2011,20:45,2,2
1399,2011_2_A,1,3,Atlas,Querétaro,8/3/2011,20:45,3,0
1400,2011_2_A,1,3,U.N.A.M.,Monterrey,8/3/2011,21:00,2,1
1401,2011_2_A,1,3,Atlante,Puebla,8/3/2011,21:00,5,1
1402,2011_2_A,1,4,Cruz Azul,Atlante,8/6/2011,16:00,2,1
1403,2011_2_A,1,4,Querétaro,Pachuca,8/6/2011,17:00,2,1
1404,2011_2_A,1,4,Santos Laguna,Tijuana,8/6/2011,19:00,1,3
1405,2011_2_A,1,4,Guadalajara,U.N.A.M.,8/6/2011,19:00,0,0
1406,2011_2_A,1,4,Monterrey,Morelia,8/6/2011,21:00,2,0
1407,2011_2_A,1,4,Toluca,Atlas,8/7/2011,12:00,0,0
1408,2011_2_A,1,4,Puebla,Chiapas,8/7/2011,12:00,1,2
1409,2011_2_A,1,4,Estudiantes Tecos,U.A.N.L.,8/7/2011,18:00,0,1
1410,2011_2_A,1,5,Morelia,Guadalajara,8/12/2011,20:10,1,2
1411,2011_2_A,1,5,Atlético San Luis,Monterrey,8/13/2011,17:00,1,0
1412,2011_2_A,1,5,Chiapas,Cruz Azul,8/13/2011,17:30,1,1
1413,2011_2_A,1,5,U.A.N.L.,Club América,8/13/2011,18:00,2,2
1414,2011_2_A,1,5,Pachuca,Toluca,8/13/2011,19:00,3,0
1415,2011_2_A,1,5,Atlas,Estudiantes Tecos,8/13/2011,20:45,0,2
1416,2011_2_A,1,5,Atlante,Querétaro,8/13/2011,21:00,1,3
1417,2011_2_A,1,5,U.N.A.M.,Santos Laguna,8/14/2011,12:00,1,1
1418,2011_2_A,1,5,Tijuana,Puebla,8/14/2011,14:00,1,1
1419,2011_2_A,1,6,Estudiantes Tecos,Pachuca,8/19/2011,20:10,2,1
1420,2011_2_A,1,6,Cruz Azul,Tijuana,8/20/2011,16:00,2,1
1421,2011_2_A,1,6,Querétaro,Chiapas,8/20/2011,17:00,1,2
1422,2011_2_A,1,6,U.A.N.L.,Atlético San Luis,8/20/2011,19:00,1,0
1423,2011_2_A,1,6,Guadalajara,Monterrey,8/20/2011,19:00,2,1
1424,2011_2_A,1,6,Toluca,Atlante,8/21/2011,12:00,2,1
1425,2011_2_A,1,6,Puebla,U.N.A.M.,8/21/2011,12:00,2,1
1426,2011_2_A,1,6,Club América,Atlas,8/21/2011,16:00,5,2
1427,2011_2_A,1,7,Chiapas,Toluca,8/26/2011,20:00,1,1
1428,2011_2_A,1,7,Pachuca,Club América,8/27/2011,19:00,2,0
1429,2011_2_A,1,7,Monterrey,Santos Laguna,8/27/2011,19:00,2,0
1430,2011_2_A,1,7,Atlético San Luis,Guadalajara,8/27/2011,20:45,2,0
1431,2011_2_A,1,7,Atlas,U.A.N.L.,8/27/2011,20:45,0,1
1432,2011_2_A,1,7,Atlante,Estudiantes Tecos,8/27/2011,21:00,2,1
1433,2011_2_A,1,7,U.N.A.M.,Cruz Azul,8/28/2011,12:00,1,2
1434,2011_2_A,1,7,Tijuana,Querétaro,8/28/2011,14:00,1,1
1435,2011_2_A,1,7,Morelia,Puebla,8/28/2011,18:00,0,0
1436,2011_2_A,1,3,Tijuana,Guadalajara,9/2/2011,18:00,0,1
1437,2011_2_A,1,3,Chiapas,Santos Laguna,9/2/2011,20:00,3,2
1438,2011_2_A,1,3,Atlético San Luis,Morelia,9/4/2011,12:00,2,3
1439,2011_2_A,1,8,Estudiantes Tecos,Chiapas,9/9/2011,20:10,0,2
1440,2011_2_A,1,8,Querétaro,U.N.A.M.,9/10/2011,17:00,4,0
1441,2011_2_A,1,8,Cruz Azul,Morelia,9/10/2011,17:00,0,1
1442,2011_2_A,1,8,U.A.N.L.,Pachuca,9/10/2011,19:00,5,0
1443,2011_2_A,1,8,Santos Laguna,Guadalajara,9/10/2011,19:00,1,1
1444,2011_2_A,1,8,Atlas,Atlético San Luis,9/10/2011,20:45,1,1
1445,2011_2_A,1,8,Toluca,Tijuana,9/11/2011,12:00,1,1
1446,2011_2_A,1,8,Puebla,Monterrey,9/11/2011,12:00,3,3
1447,2011_2_A,1,8,Club América,Atlante,9/11/2011,16:00,0,1
1448,2011_2_A,1,4,Club América,Atlético San Luis,9/14/2011,20:30,2,2
1449,2011_2_A,1,9,Monterrey,Cruz Azul,9/17/2011,17:00,1,2
1450,2011_2_A,1,9,Chiapas,Club América,9/17/2011,17:00,5,3
1451,2011_2_A,1,9,Pachuca,Atlas,9/17/2011,19:00,4,2
1452,2011_2_A,1,9,Guadalajara,Puebla,9/17/2011,19:00,1,4
1453,2011_2_A,1,9,Atlético San Luis,Santos Laguna,9/17/2011,20:45,0,1
1454,2011_2_A,1,9,Atlante,U.A.N.L.,9/17/2011,21:00,1,0
1455,2011_2_A,1,9,U.N.A.M.,Toluca,9/18/2011,12:00,4,1
1456,2011_2_A,1,9,Tijuana,Estudiantes Tecos,9/18/2011,14:00,0,2
1457,2011_2_A,1,9,Morelia,Querétaro,9/18/2011,18:00,4,2
1458,2011_2_A,1,10,Querétaro,Monterrey,9/24/2011,17:00,2,1
1459,2011_2_A,1,10,Cruz Azul,Guadalajara,9/24/2011,17:00,1,1
1460,2011_2_A,1,10,U.A.N.L.,Chiapas,9/24/2011,19:00,1,1
1461,2011_2_A,1,10,Pachuca,Atlético San Luis,9/24/2011,19:00,1,1
1462,2011_2_A,1,10,Estudiantes Tecos,U.N.A.M.,9/24/2011,19:00,1,2
1463,2011_2_A,1,10,Atlas,Atlante,9/24/2011,20:45,2,3
1464,2011_2_A,1,10,Toluca,Morelia,9/25/2011,12:00,2,1
1465,2011_2_A,1,10,Puebla,Santos Laguna,9/25/2011,12:00,1,2
1466,2011_2_A,1,10,Club América,Tijuana,9/25/2011,16:00,1,1
1467,2011_2_A,1,11,Chiapas,Atlas,9/30/2011,19:45,1,1
1468,2011_2_A,1,11,U.N.A.M.,Club América,10/1/2011,16:00,1,0
1469,2011_2_A,1,11,Morelia,Estudiantes Tecos,10/1/2011,17:00,0,2
1470,2011_2_A,1,11,Santos Laguna,Cruz Azul,10/1/2011,19:00,1,0
1471,2011_2_A,1,11,Monterrey,Toluca,10/1/2011,19:00,0,0
1472,2011_2_A,1,11,Guadalajara,Querétaro,10/1/2011,19:00,0,1
1473,2011_2_A,1,11,Atlético San Luis,Puebla,10/1/2011,20:45,2,1
1474,2011_2_A,1,11,Atlante,Pachuca,10/1/2011,21:00,0,1
1475,2011_2_A,1,11,Tijuana,U.A.N.L.,10/2/2011,14:00,1,1
1476,2011_2_A,1,12,Estudiantes Tecos,Monterrey,10/7/2011,20:10,2,3
1477,2011_2_A,1,12,Querétaro,Santos Laguna,10/8/2011,17:00,1,3
1478,2011_2_A,1,12,Cruz Azul,Puebla,10/8/2011,17:00,2,0
1479,2011_2_A,1,12,U.A.N.L.,U.N.A.M.,10/8/2011,19:00,4,1
1480,2011_2_A,1,12,Pachuca,Chiapas,10/8/2011,19:00,1,0
1481,2011_2_A,1,12,Atlas,Tijuana,10/8/2011,20:45,2,2
1482,2011_2_A,1,12,Atlante,Atlético San Luis,10/8/2011,21:00,1,1
1483,2011_2_A,1,12,Toluca,Guadalajara,10/9/2011,12:00,0,0
1484,2011_2_A,1,12,Club América,Morelia,10/9/2011,17:00,1,1
1485,2011_2_A,1,13,Morelia,U.A.N.L.,10/14/2011,18:00,2,0
1486,2011_2_A,1,13,Monterrey,Club América,10/15/2011,17:00,0,3
1487,2011_2_A,1,13,Chiapas,Atlante,10/15/2011,17:00,1,1
1488,2011_2_A,1,13,Tijuana,Pachuca,10/15/2011,19:00,3,2
1489,2011_2_A,1,13,Santos Laguna,Toluca,10/15/2011,19:00,3,2
1490,2011_2_A,1,13,Guadalajara,Estudiantes Tecos,10/15/2011,19:00,5,2
1491,2011_2_A,1,13,Atlético San Luis,Cruz Azul,10/15/2011,20:45,1,1
1492,2011_2_A,1,13,U.N.A.M.,Atlas,10/16/2011,12:00,1,4
1493,2011_2_A,1,13,Puebla,Querétaro,10/16/2011,12:00,1,0
1494,2011_2_A,1,14,Querétaro,Cruz Azul,10/22/2011,17:00,1,0
1495,2011_2_A,1,14,Estudiantes Tecos,Santos Laguna,10/22/2011,17:00,5,2
1496,2011_2_A,1,14,Chiapas,Atlético San Luis,10/22/2011,17:00,3,1
1497,2011_2_A,1,14,U.A.N.L.,Monterrey,10/22/2011,19:00,0,0
1498,2011_2_A,1,14,Pachuca,U.N.A.M.,10/22/2011,19:00,0,0
1499,2011_2_A,1,14,Atlas,Morelia,10/22/2011,20:45,1,1
1500,2011_2_A,1,14,Atlante,Tijuana,10/22/2011,21:00,1,1
1501,2011_2_A,1,14,Toluca,Puebla,10/23/2011,12:00,4,3
1502,2011_2_A,1,14,Club América,Guadalajara,10/23/2011,16:00,1,3
1503,2011_2_A,1,15,Morelia,Pachuca,10/25/2011,20:30,2,2
1504,2011_2_A,1,15,Cruz Azul,Toluca,10/26/2011,19:00,0,0
1505,2011_2_A,1,15,Puebla,Estudiantes Tecos,10/26/2011,20:00,2,1
1506,2011_2_A,1,15,Monterrey,Atlas,10/26/2011,20:00,2,0
1507,2011_2_A,1,15,Guadalajara,U.A.N.L.,10/26/2011,20:00,1,0
1508,2011_2_A,1,15,Atlético San Luis,Querétaro,10/26/2011,20:30,2,1
1509,2011_2_A,1,15,U.N.A.M.,Atlante,10/26/2011,21:00,1,0
1510,2011_2_A,1,15,Santos Laguna,Club América,10/26/2011,21:00,1,1
1511,2011_2_A,1,15,Tijuana,Chiapas,10/26/2011,22:00,2,0
1512,2011_2_A,1,16,Atlante,Morelia,10/29/2011,16:00,4,4
1513,2011_2_A,1,16,Chiapas,U.N.A.M.,10/29/2011,17:00,4,0
1514,2011_2_A,1,16,U.A.N.L.,Santos Laguna,10/29/2011,20:00,2,1
1515,2011_2_A,1,16,Pachuca,Monterrey,10/29/2011,20:00,4,0
1516,2011_2_A,1,16,Atlas,Guadalajara,10/29/2011,20:45,1,1
1517,2011_2_A,1,16,Toluca,Querétaro,10/30/2011,12:00,0,1
1518,2011_2_A,1,16,Estudiantes Tecos,Cruz Azul,10/30/2011,12:00,0,2
1519,2011_2_A,1,16,Tijuana,Atlético San Luis,10/30/2011,13:00,0,0
1520,2011_2_A,1,16,Club América,Puebla,10/30/2011,16:00,2,3
1521,2011_2_A,1,6,Santos Laguna,Morelia,11/1/2011,20:30,0,2
1522,2011_2_A,1,17,Morelia,Chiapas,11/4/2011,20:00,1,0
1523,2011_2_A,1,17,Querétaro,Estudiantes Tecos,11/5/2011,17:00,3,0
1524,2011_2_A,1,17,Monterrey,Atlante,11/5/2011,17:00,3,2
1525,2011_2_A,1,17,Cruz Azul,Club América,11/5/2011,17:00,3,1
1526,2011_2_A,1,17,Santos Laguna,Atlas,11/5/2011,19:00,3,0
1527,2011_2_A,1,17,Guadalajara,Pachuca,11/5/2011,19:00,2,2
1528,2011_2_A,1,17,Atlético San Luis,Toluca,11/5/2011,20:45,5,1
1529,2011_2_A,1,17,U.N.A.M.,Tijuana,11/6/2011,12:00,1,1
1530,2011_2_A,1,17,Puebla,U.A.N.L.,11/6/2011,12:00,0,1
1531,2012_1_C,1,1,Morelia,Tijuana,1/6/2012,20:10,1,1
1532,2012_1_C,1,1,Querétaro,Club América,1/7/2012,17:00,0,2
1533,2012_1_C,1,1,Monterrey,Chiapas,1/7/2012,17:00,2,1
1534,2012_1_C,1,1,Cruz Azul,U.A.N.L.,1/7/2012,17:00,1,1
1535,2012_1_C,1,1,Santos Laguna,Pachuca,1/7/2012,19:00,0,0
1536,2012_1_C,1,1,Guadalajara,Atlante,1/7/2012,19:00,0,1
1537,2012_1_C,1,1,Atlético San Luis,U.N.A.M.,1/7/2012,20:45,1,0
1538,2012_1_C,1,1,Toluca,Estudiantes Tecos,1/8/2012,12:00,3,1
